transaction_id,transaction_datetime,transaction_type,amount,origin_account,destination_account,old_balance_origin,new_balance_origin,old_balance_destination,new_balance_destination,is_fraud,is_flagged_fraud,merchant_category,location,channel
TXN-200621b9-0817-4bd3-b2ba-aa26521427c7,2025-04-18 12:33:49,CASH_IN,3310.12,ACC17291483,ACC96202825,14547.38,17857.5,5018.5,5018.5,0,0,restaurants,Manchester,online_banking
TXN-f015890a-9a7e-4cb1-a7bc-f4d54f1d4528,2025-04-18 15:27:46,CASH_OUT,3419.38,ACC76989425,ACC47382097,11939.72,8520.34,29719.84,33139.22,0,0,restaurants,Glasgow,online_banking
TXN-d81190c6-db14-444c-abd9-04d70e1b9eaa,2025-04-18 16:50:55,PAYMENT,2143.15,ACC47469681,ACC11946674,9835.35,7692.2,29869.93,32013.08,0,0,financial_services,Edinburgh,branch
TXN-4971f318-2bf6-4629-b3fe-04c6632edf7f,2025-04-18 21:57:53,TRANSFER,6550.1,ACC50056146,ACC54440977,830.75,0.0,25614.88,32164.98,0,0,transport,London,mobile_app
TXN-b64180e1-b3c1-4a4f-923f-227b756c7ec0,2025-04-19 06:45:56,CASH_IN,4598.55,ACC19196777,ACC89864260,10669.41,15267.96,1706.39,1706.39,0,0,transport,Glasgow,card_terminal
TXN-d56c508a-ad49-439b-b9c0-39725379c1ea,2025-04-19 07:32:55,CASH_OUT,65.73,ACC92585240,ACC65650977,577.34,511.61,18763.82,18829.55,0,0,financial_services,London,online_banking
TXN-cd8f0caa-9e9d-4914-a574-4afac3de9d02,2025-04-19 11:38:09,PAYMENT,435.78,ACC99635939,ACC56630633,14296.06,13860.28,29917.87,30353.65,0,0,transport,Newcastle,branch
TXN-ebbf707f-8fa2-4856-b5a8-5b45915f625e,2025-04-19 11:46:53,CASH_OUT,2054.57,ACC17993466,ACC12941099,2696.74,642.17,21508.13,23562.7,0,0,entertainment,Cardiff,card_terminal
TXN-24142ff9-732f-4e04-a921-efd101381dbe,2025-04-19 18:30:19,CASH_OUT,3310.42,ACC88394188,ACC75631212,1159.85,0.0,23868.36,27178.78,0,0,utilities,Edinburgh,online_banking
TXN-388c977f-d440-485b-9fab-7ef78d549498,2025-04-19 19:52:09,PAYMENT,395.03,ACC49591339,ACC95100169,4475.33,4080.3,22402.62,22797.65,0,0,entertainment,Liverpool,branch
TXN-207cb976-f6ad-4b3b-bd49-6e75b0a9a4a0,2025-04-19 19:54:19,PAYMENT,753.31,ACC44933052,ACC92243262,9726.02,8972.71,5521.32,6274.63,0,0,travel,Glasgow,mobile_app
TXN-682cbfef-76cd-4ca9-bc40-ef2ecc8b3abc,2025-04-19 20:11:20,TRANSFER,2876.8,ACC43012764,ACC33963425,4457.01,1580.21,7859.97,10736.77,0,0,utilities,London,online_banking
TXN-48d80985-76b2-4f01-8590-417782cd9b43,2025-04-19 22:21:22,CASH_IN,2561.85,ACC32259144,ACC79006257,7996.02,10557.87,15065.02,15065.02,0,0,entertainment,Nottingham,card_terminal
TXN-37872615-8542-4bf4-870b-f74affda767b,2025-04-19 23:58:18,DEBIT,1502.02,ACC50486688,ACC37574457,12191.1,10689.08,23369.09,24871.11,0,0,healthcare,Cardiff,card_terminal
TXN-73fc302a-8d73-465c-ab7b-782c7b3b902e,2025-04-20 01:32:15,TRANSFER,2621.05,ACC75208604,ACC12672106,16090.41,13469.36,19760.12,22381.17,0,0,groceries,Manchester,mobile_app
TXN-6583587d-74e9-4a38-ae31-1f34758e64af,2025-04-20 03:34:33,CASH_OUT,3411.77,ACC40595926,ACC28036919,15893.68,12481.91,9328.48,12740.25,0,0,restaurants,Edinburgh,mobile_app
TXN-b82bb0ea-d681-4aad-8b07-3284bc59b9a3,2025-04-20 10:42:39,CASH_OUT,5848.13,ACC18376603,ACC59556257,12268.67,6420.54,15312.72,21160.85,0,0,healthcare,London,mobile_app
TXN-467abc8d-80a6-4a4a-9a95-1fe58e14411e,2025-04-20 12:22:52,CASH_OUT,599.19,ACC20798726,ACC71691749,19940.61,19341.42,19412.23,20011.42,0,0,restaurants,Glasgow,branch
TXN-812f823f-570e-4e70-875c-c14c2ec91a79,2025-04-20 22:00:57,DEBIT,2376.47,ACC27435856,ACC60460287,12797.85,10421.38,21242.25,23618.72,0,0,entertainment,Manchester,online_banking
TXN-f9fafccf-d1dc-4f96-92e9-a64f30529328,2025-04-21 01:27:09,DEBIT,1077.32,ACC58024342,ACC38195995,932.39,0.0,10939.55,12016.87,0,0,utilities,Glasgow,online_banking
TXN-8d217d88-802e-4651-bb17-e4678ee1f7a6,2025-04-21 01:58:20,CASH_IN,489.74,ACC97705310,ACC96728778,13213.76,13703.5,10628.93,10628.93,0,0,transport,London,online_banking
TXN-bb1be8e9-dda2-4bcc-8aed-a2024a6f9bdb,2025-04-21 05:27:52,DEBIT,114.55,ACC31759927,ACC29408873,3500.61,3386.06,10055.79,10170.34,0,0,entertainment,Edinburgh,branch
TXN-fd4eada1-6251-47e0-b630-18fb5ac6873c,2025-04-21 21:48:45,DEBIT,1885.0,ACC34150810,ACC10714575,4228.53,2343.53,19757.47,21642.47,0,0,healthcare,Nottingham,mobile_app
TXN-b8d9c511-e4d5-45a6-9ce8-99e42115f06f,2025-04-21 23:05:51,CASH_OUT,2642.56,ACC88326059,ACC87888306,5951.62,3309.06,25536.42,28178.98,0,0,transport,Nottingham,atm
TXN-45d73d2b-2343-49eb-8142-ca307ee894a0,2025-04-21 23:52:28,CASH_OUT,7545.24,ACC54550177,ACC46670512,3902.96,0.0,10709.23,18254.47,0,0,transport,Bristol,mobile_app
TXN-9030339f-fac2-4168-bfe4-e751945ed935,2025-04-22 03:10:13,CASH_IN,596.86,ACC54733393,ACC72663022,6288.53,6885.39,1320.9,1320.9,0,0,groceries,Manchester,card_terminal
TXN-e9444a1a-aaa8-4615-bdca-0d9266f56b8b,2025-04-22 05:12:56,TRANSFER,7041.85,ACC86010330,ACC98227303,6248.8,0.0,10194.74,17236.59,1,0,financial_services,Manchester,atm
TXN-65d23987-0b27-4bf6-8713-b1790dcf3df4,2025-04-22 05:29:22,TRANSFER,1242.17,ACC28436852,ACC36883353,13645.89,12403.72,15895.16,17137.33,0,0,retail,Sheffield,card_terminal
TXN-bb26e3b0-535d-4c74-a2f3-142b542083b1,2025-04-22 07:28:40,DEBIT,2059.91,ACC58538289,ACC31076551,935.19,0.0,3162.33,5222.24,0,0,restaurants,Edinburgh,mobile_app
TXN-59f89283-594e-4016-adec-869ccc7f635f,2025-04-22 08:17:11,CASH_IN,1013.87,ACC39920292,ACC13176186,18377.19,19391.06,10489.75,10489.75,0,0,utilities,Sheffield,online_banking
TXN-04380c8a-cebb-4440-809e-412e4d725b0c,2025-04-22 10:32:21,TRANSFER,9971.86,ACC15028625,ACC11243818,8000.19,0.0,14861.52,24833.38,0,0,restaurants,Cardiff,mobile_app
TXN-a6756880-9958-49eb-adf4-6d229c3f7d78,2025-04-22 16:49:51,PAYMENT,942.68,ACC99811868,ACC22549776,11445.66,10502.98,25614.88,26557.56,0,0,retail,Nottingham,atm
TXN-e6d4ddfc-982a-44f6-bde6-d0b7c7d0c539,2025-04-22 17:52:20,CASH_OUT,9744.23,ACC23769080,ACC11646234,11111.84,1367.61,20922.52,30666.75,0,0,restaurants,Nottingham,mobile_app
TXN-f1e59c1f-52ac-4da7-b55a-1b90669a44ae,2025-04-22 20:27:27,CASH_OUT,7548.26,ACC40106027,ACC96854901,742.9,0.0,24420.79,31969.05,0,0,healthcare,Sheffield,online_banking
TXN-2b7e47d1-69b0-4154-8065-4a0eb2063810,2025-04-23 03:31:01,PAYMENT,846.11,ACC99135168,ACC32532859,3923.82,3077.71,20068.48,20914.59,0,0,entertainment,London,mobile_app
TXN-8f75eefd-3b8f-47c5-a8c7-45a728faf0a9,2025-04-23 09:29:44,CASH_IN,1532.19,ACC57921617,ACC31287665,4267.72,5799.91,1411.48,1411.48,0,0,entertainment,Newcastle,branch
TXN-a4932cc9-09da-4cd9-a18c-0f37e3b4e342,2025-04-23 15:23:56,CASH_IN,3536.23,ACC32256467,ACC67293719,19485.5,23021.73,2410.45,2410.45,0,0,restaurants,Edinburgh,branch
TXN-fba226ca-c4da-4f75-9575-9a97d552322a,2025-04-23 16:33:16,CASH_OUT,297.88,ACC22103709,ACC43565477,9128.25,8830.37,26898.53,27196.41,0,0,retail,Edinburgh,branch
TXN-6544c013-49a8-45b0-b3b2-72f74bad2a3c,2025-04-23 16:56:00,PAYMENT,561.85,ACC47890586,ACC51701149,10363.91,9802.06,1377.86,1939.71,0,0,retail,Manchester,online_banking
TXN-e9525536-1f56-4f0f-bbb8-a0358867a5cc,2025-04-23 17:57:59,CASH_OUT,4613.49,ACC41927492,ACC39108314,17122.68,12509.19,16305.03,20918.52,1,0,travel,Nottingham,mobile_app
TXN-cb5c089d-3ac9-48cc-a548-1ffcf9c10f1a,2025-04-23 19:02:41,DEBIT,1866.2,ACC46819677,ACC35749878,2635.88,769.68,28006.9,29873.1,0,0,groceries,Edinburgh,online_banking
TXN-956e7739-48c6-423f-b3a5-fba3d77db4dc,2025-04-23 23:29:10,PAYMENT,1978.54,ACC78338099,ACC60233144,12336.24,10357.7,5023.01,7001.55,0,0,travel,Newcastle,branch
TXN-5019d532-4651-47b3-a7f9-73a83bc5ffb7,2025-04-24 01:13:44,TRANSFER,3561.51,ACC78633149,ACC43965629,17968.1,14406.59,24580.25,28141.76,0,0,financial_services,Liverpool,card_terminal
TXN-20269776-94bd-4a48-ac87-0e27231fd4c5,2025-04-24 02:22:03,CASH_IN,641.64,ACC27117564,ACC18321798,19493.06,20134.7,27501.43,27501.43,0,0,travel,London,card_terminal
TXN-3bc23cab-c0e2-441e-ad08-2c4206e95864,2025-04-24 02:23:21,CASH_IN,1853.37,ACC35280389,ACC71454824,13498.8,15352.17,20796.69,20796.69,0,0,transport,Manchester,card_terminal
TXN-56f80839-7536-4c11-8e54-502ed36efc2f,2025-04-24 03:13:49,TRANSFER,7466.17,ACC99929175,ACC95778910,4836.12,0.0,29471.39,36937.56,0,0,retail,Nottingham,atm
TXN-3c7c60d8-a5fc-4310-a281-0f7c007be237,2025-04-24 03:52:50,CASH_IN,754.91,ACC67062156,ACC39372360,13783.69,14538.6,26779.79,26779.79,0,0,entertainment,Edinburgh,online_banking
TXN-6792ea8b-cdf3-498d-94cf-ea15666ff259,2025-04-24 08:10:31,CASH_OUT,6817.73,ACC16303488,ACC47303539,9385.08,2567.35,10844.16,17661.89,0,0,financial_services,Newcastle,mobile_app
TXN-8d3e6627-2125-4888-8da2-08d12c44de23,2025-04-24 19:34:17,TRANSFER,9465.3,ACC28208520,ACC62163160,6156.86,0.0,14778.74,24244.04,0,0,travel,Bristol,mobile_app
TXN-9fa8dfef-898f-42c7-9c68-4dc2c40aec21,2025-04-25 01:44:46,DEBIT,1752.64,ACC32917330,ACC52680752,17321.43,15568.79,16546.27,18298.91,0,0,financial_services,Birmingham,atm
TXN-17e1692c-40ab-4905-aab2-f09d904c2ae4,2025-04-25 03:44:33,CASH_IN,4185.78,ACC62427912,ACC51382580,16249.09,20434.87,19230.37,19230.37,0,0,travel,London,mobile_app
TXN-de6adddf-bb25-4a19-8f8a-758b92c3f330,2025-04-25 09:06:18,TRANSFER,2701.71,ACC61214452,ACC11693222,7909.19,5207.48,16295.76,18997.47,0,0,transport,Edinburgh,mobile_app
TXN-d305003e-ee53-4fd6-bb4d-108b7dbd4e76,2025-04-25 10:28:27,CASH_OUT,9562.46,ACC65989834,ACC34074943,16701.44,7138.98,14176.24,23738.7,0,0,travel,Edinburgh,atm
TXN-2c0a6537-85ab-42a3-98c9-b7c7d65b7f27,2025-04-25 16:42:09,DEBIT,1969.1,ACC79277190,ACC58556533,2846.09,876.99,12864.69,14833.79,0,0,groceries,Nottingham,branch
TXN-9d8d5920-36fe-4fcf-bbf5-c6e7ddc68421,2025-04-25 17:34:33,PAYMENT,2354.88,ACC14159837,ACC67891237,19563.03,17208.15,10138.52,12493.4,0,0,entertainment,Cardiff,card_terminal
TXN-c48c3099-35df-4865-a4aa-7465594ce4ae,2025-04-25 21:14:44,CASH_OUT,2503.94,ACC63606628,ACC58586340,11271.23,8767.29,7882.25,10386.19,0,0,utilities,Birmingham,online_banking
TXN-4d4a41b4-2990-4849-a90e-2ee07229e6b9,2025-04-26 04:24:15,PAYMENT,360.44,ACC16962963,ACC37187070,17870.92,17510.48,7738.03,8098.47,0,0,utilities,Cardiff,atm
TXN-d8db711a-fc92-4ef0-9fc6-1108019892a1,2025-04-26 13:57:44,PAYMENT,1090.06,ACC47628993,ACC39578370,14343.73,13253.67,4807.06,5897.12,0,0,restaurants,Glasgow,mobile_app
TXN-041d1480-549f-4e78-aa06-e7127c4ae7b3,2025-04-26 15:05:36,CASH_OUT,8392.92,ACC14385512,ACC12084410,15923.25,7530.33,12441.5,20834.42,0,0,groceries,Birmingham,atm
TXN-0873917d-eace-4ba9-9b4f-f3a9350bae9c,2025-04-26 18:50:39,DEBIT,1783.81,ACC70597444,ACC26240908,8039.95,6256.14,20150.61,21934.42,0,0,utilities,Leeds,online_banking
TXN-4660b569-5a0a-45c0-a1d9-6ec10979a30f,2025-04-27 03:28:19,CASH_OUT,1770.38,ACC89890579,ACC96201956,16531.53,14761.15,20687.85,22458.23,0,0,restaurants,London,branch
TXN-7275a20a-8cf8-4de7-b303-f516f63ded73,2025-04-27 04:49:02,CASH_IN,119.86,ACC96888739,ACC33246598,15628.04,15747.9,23027.18,23027.18,1,0,groceries,Leeds,card_terminal
TXN-e9a223b2-804b-4576-a1ef-5fbdb78c2963,2025-04-27 05:47:45,PAYMENT,2142.66,ACC12894515,ACC83543652,14575.17,12432.51,8973.05,11115.71,0,0,financial_services,Bristol,online_banking
TXN-f30020b4-7e76-4f1d-986a-6000bb4554db,2025-04-27 08:06:55,CASH_IN,2946.64,ACC79306247,ACC64471218,17974.71,20921.35,2335.12,2335.12,0,0,retail,Bristol,atm
TXN-1e190efc-5eef-4161-b73b-aaae0e2f2ee4,2025-04-27 08:41:05,DEBIT,126.42,ACC36841625,ACC22265679,7610.17,7483.75,6052.14,6178.56,0,0,groceries,Sheffield,mobile_app
TXN-1d4f84b8-06bf-47c3-90b8-3b043a7a7d99,2025-04-27 13:15:08,TRANSFER,6223.53,ACC16920612,ACC24893677,6780.32,556.79,27967.3,34190.83,0,0,financial_services,Bristol,mobile_app
TXN-2b8e86e9-1835-4f78-879a-cc2a9dcf777b,2025-04-27 16:38:10,DEBIT,833.33,ACC12059919,ACC29348212,2097.26,1263.93,25351.18,26184.51,0,0,financial_services,Glasgow,card_terminal
TXN-41c13337-abf4-4f40-964a-e0dc958f29a1,2025-04-27 17:16:22,CASH_IN,1396.6,ACC76775311,ACC33665782,3955.01,5351.61,23898.39,23898.39,0,0,entertainment,Glasgow,online_banking
TXN-b8bfd5ea-6cbd-4ee6-aa07-34ffcc51ba7f,2025-04-27 18:33:33,CASH_IN,77.78,ACC40190270,ACC13090599,2420.89,2498.67,3661.55,3661.55,0,0,travel,Liverpool,atm
TXN-0704948b-5659-4d77-b8b2-7e5d9d24249c,2025-04-27 20:24:05,TRANSFER,5527.43,ACC56619122,ACC59125302,5125.26,0.0,26312.26,31839.69,0,0,travel,Glasgow,branch
TXN-58114f3c-0858-4816-815b-5e11b6c599cc,2025-04-28 00:08:04,CASH_OUT,1093.24,ACC95733862,ACC39933920,17534.5,16441.26,27316.29,28409.53,0,0,utilities,Nottingham,online_banking
TXN-2d14bcc3-5ec9-40e0-bfa5-5b0e20c3c458,2025-04-28 02:02:08,TRANSFER,1046.34,ACC39448924,ACC87268086,13171.6,12125.26,7995.81,9042.15,0,0,financial_services,Bristol,online_banking
TXN-d94e17e9-f974-4e62-8ff8-aa05ac6fc58c,2025-04-28 03:07:33,DEBIT,381.11,ACC25578562,ACC29015320,19954.28,19573.17,14483.13,14864.24,0,0,retail,Liverpool,card_terminal
TXN-32dfa78e-4990-4e78-b7cf-d3e79646fe06,2025-04-28 10:17:59,TRANSFER,9910.31,ACC61998170,ACC64864099,10528.96,618.65,18294.16,28204.47,0,0,retail,Glasgow,branch
TXN-856320ec-2c56-480b-9cbb-68902e792e47,2025-04-28 14:00:29,TRANSFER,2305.42,ACC25087236,ACC76011040,7769.12,5463.7,10599.3,12904.72,0,0,entertainment,Manchester,mobile_app
TXN-220a633f-1d27-4d54-972a-89f9bb28d536,2025-04-28 14:27:08,CASH_IN,4502.63,ACC68131630,ACC36772544,9350.57,13853.2,2574.68,2574.68,0,0,financial_services,Bristol,card_terminal
TXN-7484e230-7788-4b04-a348-44aad833fe00,2025-04-28 20:11:22,TRANSFER,3509.26,ACC31520928,ACC19244458,14674.81,11165.55,8259.73,11768.99,0,0,healthcare,Birmingham,card_terminal
TXN-3b259636-068d-4885-849e-ecad7de11ff6,2025-04-29 00:04:28,TRANSFER,9591.98,ACC91709974,ACC73958633,6636.3,0.0,27420.55,37012.53,0,0,groceries,London,branch
TXN-9e07e210-610e-4a3d-a956-b33c79fe2b8c,2025-04-29 04:50:28,PAYMENT,599.35,ACC46297151,ACC16914893,877.9,278.55,4444.18,5043.53,0,0,utilities,Leeds,card_terminal
TXN-30ff9f97-58f2-487c-b5bc-a8c8d523866d,2025-04-29 05:00:56,CASH_OUT,6894.82,ACC88309763,ACC71833270,15853.39,8958.57,11386.69,18281.51,0,0,transport,Birmingham,atm
TXN-ff9919ff-8942-4f19-a922-cac9eb278116,2025-04-29 05:06:48,CASH_IN,4930.99,ACC26638464,ACC86334111,19571.83,24502.82,22894.39,22894.39,0,0,travel,London,atm
TXN-bb2c921d-5759-4cee-bc0d-ca6f0da09693,2025-04-29 09:15:03,CASH_IN,3049.9,ACC58319528,ACC70720566,11306.58,14356.48,6417.84,6417.84,0,0,travel,Sheffield,atm
TXN-93e22ed4-d7ec-4850-b1c0-3f2368c6e94e,2025-04-29 09:49:30,CASH_IN,835.66,ACC65437830,ACC39870720,4602.83,5438.49,12257.67,12257.67,0,0,utilities,Leeds,online_banking
TXN-fbdeb6aa-ed87-46b3-af4c-8845a1221dbc,2025-04-29 11:19:20,TRANSFER,6694.47,ACC25759274,ACC95726382,9361.36,2666.89,4791.5,11485.97,0,0,restaurants,Bristol,mobile_app
TXN-3b3f37d4-184c-438b-bfe1-fa5c75cdde33,2025-04-29 13:46:55,CASH_OUT,6057.07,ACC20576383,ACC84093639,16161.85,10104.78,21891.95,27949.02,0,0,restaurants,Glasgow,atm
TXN-2b85f31d-78a8-4dbf-98f0-505e3ea9f4fb,2025-04-29 13:53:34,TRANSFER,7853.86,ACC62016704,ACC65910573,15996.55,8142.69,8629.16,16483.02,0,0,retail,Newcastle,card_terminal
TXN-e0d3a4f7-3d9b-4dd5-ab02-423329ba086b,2025-04-29 14:09:27,CASH_IN,1637.94,ACC27638581,ACC24728084,15311.41,16949.35,26453.0,26453.0,0,0,transport,London,online_banking
TXN-58db11f8-940b-46bb-866e-8fe2c1173f29,2025-04-29 19:18:34,DEBIT,501.28,ACC10076758,ACC90388981,7540.89,7039.61,4846.47,5347.75,0,0,retail,Nottingham,card_terminal
TXN-e98299e5-8700-4d89-a0d0-f46c0a4b0cf9,2025-04-29 19:23:18,PAYMENT,1162.72,ACC41361490,ACC60975999,9577.02,8414.3,14287.99,15450.71,0,0,financial_services,Nottingham,online_banking
TXN-f29cbd10-c7ac-4d6e-b69c-e1e4bc34e69e,2025-04-29 20:31:14,DEBIT,432.15,ACC15529005,ACC13808225,12527.14,12094.99,27060.03,27492.18,0,0,transport,London,online_banking
TXN-1f9c7e1e-041b-43c3-aab3-642028c58796,2025-04-30 08:12:32,DEBIT,2079.32,ACC56442431,ACC79645282,10410.23,8330.91,9123.74,11203.06,0,0,restaurants,Manchester,mobile_app
TXN-65e833c9-b9c1-4d0b-ba4e-eabc2b6194fe,2025-04-30 11:17:22,CASH_IN,1481.34,ACC79173614,ACC63448727,971.74,2453.08,5984.1,5984.1,0,0,healthcare,Nottingham,mobile_app
TXN-5a5f7ff1-b35d-4783-a55e-176a807cab4d,2025-04-30 17:20:06,DEBIT,1003.41,ACC98360765,ACC23482938,12290.59,11287.18,2441.08,3444.49,0,0,financial_services,Liverpool,branch
TXN-39073b6b-b85c-4167-a1e0-a09a8109bf8c,2025-04-30 22:19:16,CASH_OUT,5217.36,ACC52752377,ACC31810655,3063.92,0.0,26793.95,32011.31,0,0,financial_services,Cardiff,branch
TXN-5b6d313b-e440-41d5-8f9e-a357b7b1413b,2025-04-30 23:11:12,PAYMENT,2200.93,ACC46748299,ACC30395330,8339.4,6138.47,12337.55,14538.48,0,0,utilities,Manchester,atm
TXN-231a8748-1161-47d5-abf7-3d036f4ecc00,2025-04-30 23:13:34,DEBIT,536.32,ACC81500378,ACC92466364,19246.13,18709.81,22266.24,22802.56,0,0,financial_services,Cardiff,branch
TXN-e556bfe5-c427-40bb-a79f-5d842d81c463,2025-05-01 08:19:44,CASH_IN,3996.38,ACC50961563,ACC95313518,10094.36,14090.74,8274.69,8274.69,0,0,transport,Liverpool,atm
TXN-a8092b79-ccc4-4e9d-bc2a-2b366b2f46f3,2025-05-01 10:50:08,CASH_OUT,4867.59,ACC48789478,ACC37820354,19151.01,14283.42,8370.19,13237.78,0,0,travel,Bristol,card_terminal
TXN-fb63e8b0-bd5d-4426-adab-89f57d3114b0,2025-05-01 14:24:11,TRANSFER,8472.48,ACC88653825,ACC23560308,17227.32,8754.84,28816.76,37289.24,0,0,retail,Liverpool,mobile_app
TXN-117af42a-fd05-4e12-a7d5-3006cb7e5f00,2025-05-01 15:11:59,DEBIT,1777.33,ACC81659221,ACC48376603,15239.42,13462.09,16868.41,18645.74,0,0,financial_services,London,atm
TXN-9756893d-48ea-48f0-8993-bc53ba7b2541,2025-05-01 18:47:32,CASH_IN,1565.59,ACC27812995,ACC37539747,6614.03,8179.62,23084.44,23084.44,0,0,groceries,Nottingham,card_terminal
